brewery_id;name;cat_id;style_id;abv
399;Keystone Light;8;96;4,2
847;Eye of the Hawk;1;13;8
647;Heineken;8;95;5
1376;Duchy Originals Organic English Ale;1;5;5
588;Gordon Biersch Schwarzbier;7;86;4,3
588;Gordon Biersch Czech Lager;7;77;5,6
588;Gordon Biersch Hefeweizen;4;50;5,5
988;Skopsko;8;95;5
41;Barney Flats Oatmeal Stout;3;42;5,7
801;Long Trail Ale;4;57;4,6
801;Traditional IPA;3;31;5,9
801;Double Bag Ale;5;60;7,2
801;Long Trail Hefeweizen;4;50;5
801;Harvest;3;38;4,4
801;Hibernator;1;15;6
801;Blackbeary Wheat;11;116;4
1194;Steamwhistle Lager;8;95;5
801;Belgian White;5;67;4,7
1307;La Fin Du Monde;5;61;9
963;Lone Star Light;8;96;3,85
605;Commodore Perry IPA;3;31;7,5
605;Edmund Fitzgerald Porter;2;25;5,8
605;Eliot Ness Amber Lager;8;95;6,2
605;Burning River Pale Ale;3;26;6
605;Holy Moses;5;72;5,4
605;Ohio City Oatmeal Stout;3;42;4,8
618;Negra Modelo;8;95;6
127;Birra Moretti La Rossa;7;90;7,2
586;Stockyard Oatmeal Stout;1;21;6
963;Lone Star;8;95;4,65
1258;Thomas Hooker Irish Red Ale;2;22;5,3
44;Bud Dry;8;96;5
1337;Warsteiner Premium Verum;7;77;4,8
44;Bud Light Lime;8;96;4,2
366;Caguama;7;77;3,9
44;Bud Ice;8;95;5,5
44;Bud Ice Light;8;95;4,1
44;Michelob Amber Bock;8;95;5,2
144;Toasted Lager;8;95;5,3
586;Goose Island IPA;3;31;5,9
95;BeckÂ´s;7;77;4,5
480;Schlappeseppl Export;8;95;5,5
520;Rockslide IPA;3;31;6,7
1224;420 Extra Pale Ale;3;26;5,4
10;Abita Jockamo IPA;3;31;6,5
85;Bass Pale Ale;1;1;5
249;Three Philosophers;5;62;9,8
635;Harpoon IPA;3;31;5,9
634;Harpoon UFO Hefeweizen;4;50;4,8
634;Harpoon Ale;3;26;5
302;Hoegaarden;11;116;4,9
1204;Stone 11th Anniversery Ale;3;29;8,7
1260;Gumballhead;11;116;4,8
39;Anchor Summer Beer;11;116;4,6
1385;Double Chocolate Stout;1;20;5,2
813;Blue Bell Bitter;1;4;5,4
509;Staggering Elk;8;95;4,5
1195;Blitzen Christmas Ale;11;121;8,5
1211;Fat Dog Stout;1;21;9
1211;Stoudt's Double India Pale Ale;3;32;10
1307;Blanche de Chambly;5;67;5
1307;Ã‰phÃ©mÃ¨re Pomme;5;67;5,5
1307;Seigneuriale;3;33;7,5
1307;Chambly Noire;3;29;6,2
1391;Dos Perros;3;29;3,5
1391;Sly Rye Porter;2;25;5,7
1391;Pale Ale;3;26;5,8
1391;Onward Stout;3;42;3,8
1391;Hefeweizen;4;50;5
658;Gaelic Ale;3;33;5,8
658;Oatmeal Porter;2;25;5,8
658;St.Terese's Pale Ale;3;26;5,2
658;Kashmir IPA;3;31;5,6
658;Black Mocha Stout;3;42;5,3
972;Salvator;7;92;7,9
972;Paulaner Oktoberfest;7;84;6
972;Hefeweizen;4;50;5,5
765;Cappuccino Stout;3;42;8,3
49;Guinness Draught;3;42;4,3
47;Cocoa Loco;3;43;7
765;Lucky 13 Anniversary Release;2;22;8,3
530;Blackberry Ale;3;26;5,2
56;Hell;8;95;5
41;Boont Amber Ale;3;33;5,8
41;Hop Ottin IPA;3;31;7
611;Woodchuck Granny Smith Varietal Draft Cider;11;121;5
611;Woodchuck Amber Draft Cider;11;121;5
285;Delirium Tremens;5;65;8,5
285;Delirium Nocturnum;5;66;9
459;Palo Santo Marron;3;38;12
1179;Shiner Bock;8;95;4,4
470;Misfit Red;3;33;5,1
470;Hellrazer;3;31;6,2
470;Bad Moon Porter;2;25;5,1
470;Blackout;7;86;5
470;Venom;3;26;5,6
242;Ozzy;5;72;7,25
242;Resurrection;5;60;7
1086;Damnation;5;72;7
1086;Pliny the Elder;3;32;8
1086;Pliny the Younger;3;32;11
1086;Aud Blonde;3;37;4,5
1262;Thunderhead IPA;3;31;5,8
320;Strongbow Cider;11;121;5,3
41;Summer Solstice Cerveza Crema;11;113;5,6
520;Imperial Eclipse Stout;3;43;9,5
1224;Blue;11;121;4,9
1224;Georgia Brown;3;38;5,1
1224;Hummer;5;67;5,1
62;Maharaja, The;3;32;10,5
62;Reverend, The;5;62;10
1019;Erdinger Weizen;11;116;5,3
459;Raison D'Extra;3;29;20
955;Orlio Seasonal India Pale Ale;3;31;5,4
955;Orlio Seasonal Black Lager;7;86;4,5
611;Woodchuck Dark and Dry Draft Cider;11;121;5
426;Double Crooked Tree I.P.A.;3;32;13,6
47;Hopmouth Double IPA;3;32;8
863;Red Dog;8;96;5
863;Mickey's Ice;8;96;5,8
37;Amstel Light;8;96;3,5
1247;Abijah Rowe IPA;3;31;6,8
1247;Alt;4;57;5,7
1247;Old Mill Pond ESB;1;5;6,5
1247;Three Steve Stout;3;42;5,3
35;North Pleasant Pale Ale;3;26;5,25
35;Massatucky Brown;3;38;5,25
35;Two Sisters Imperial Stout;3;43;6,7
35;Heather Ale;11;126;5,4
35;Lewmeister Oktoberfest;7;84;5,4
35;Raspberry Brown Ale;3;38;4,9
35;Workingman's Wheat;4;50;4,9
35;Righteous Red;3;33;4,6
35;Graduation Ale;3;26;5,5
35;Patriots Pilsner;7;77;4,8
35;Amherst ESB;1;5;5,35
35;Honey Pilsner;7;77;5,2
35;Puffers Smoked Porter;2;25;4,6
35;Boltwood Bock;7;90;5,7
35;Bankers Gold;3;37;4,6
35;Half in the Bagpipe;1;15;7,2
35;Cascade IPA;3;31;5,3
35;Olde #8 Anniversary Ale;4;57;6,85
131;Premium Beer;7;77;4,8
113;Hell's Belle;5;72;7
546;Foster's Special Bitter;1;3;5,5
399;Honey Moon Summer Ale;11;116;5,6
998;Staropramen;7;77;5
113;Bad Penny;3;38;5,5
76;Antler Brown Ale;3;38;4,8
76;Cliffhanger Light Ale;8;96;3,22
76;Old '99 Barley Wine;3;35;11
209;Maisel's Weisse Kristall;5;67;5,1
1023;Schneider Weisse;11;116;5,4
512;Saranac Adirondack Lager;8;95;5,5
1099;Organic Ale;3;37;5
549;Founders Imperial Stout;3;43;10
549;Founders Pale Ale;3;26;5,2
549;Founders Black Rye;11;119;6,4
549;Founders Breakfast Stout;3;43;8,3
549;Rubaeus;11;121;7
549;Curmudgeon;1;13;9,3
549;Founders Kentucky Breakfast;3;43;10
549;Founders Devil Dancer;3;32;13
549;Founders Red's Rye;11;119;6,4
512;Saranac Pale Ale;3;26;5,5
512;Saranac Brown Ale;3;38;6
512;Saranac India Pale Ale;3;31;5,8
512;Saranac Black Forest;7;86;5,3
512;Saranac Lager;8;95;4,8
512;Pomegranate Wheat;11;121;4,7
512;Saranac Belgian White;5;67;5,3
512;Saranac Summer Ale;11;116;4,7
512;Saranac Golden Pilsner;7;77;5,1
512;Saranac Octoberfest;7;84;5,4
512;Saranac Pumpkin Ale;11;123;5,4
512;Saranac Season's Best;8;95;5,3
512;Saranac Caramel Porter;2;25;5,4
512;Saranac Black Diamond Bock;7;90;6
512;Saranac Oatmeal Stout;1;21;4,3
512;Roggen Bock;7;90;5,5
512;Saranac Nut Brown Ale;3;38;5,4
512;Saranac Mocha Stout;3;42;5
512;Saranac Single Malt;1;15;5,5
512;Saranac Belgian Ale;5;72;5,9
512;Saranac Mountain Ale;11;121;5
512;Saranac Bock;7;90;6
512;Saranac Extra Special Bitter;1;5;5,5
512;Saranac Imperial IPA;3;32;8,5
512;Saranac Imperial Stout;3;43;9
512;Saranac Scotch Ale;1;15;6
674;Stony Face Red Ale;3;33;5,6
538;Humbles Blond Ale;3;37;3,5
538;Heat Seeker Hefe;4;50;4
538;Catalina Common Lager;8;95;4
538;Spitfire Best Bitter;1;3;4
538;Afterburner IPA;3;31;6
441;Hop Henge Imperial IPA;3;32;8,75
538;First Flight Amber Ale;3;33;4,5
538;Barnstormer Brown Ale;3;38;5
538;Peacemaker Porter;2;25;5,5
538;Sick Duck Imperial Stout;3;43;10
1286;Scratch #7 2008;4;55;7,9
1286;Scratch #11 2008;1;3;4,9
1286;Scratch #10 2008;5;61;10,2
1286;Scratch #8 2008;5;61;10,1
1286;Scratch #6 2007;8;95;5,1
1204;Oaked Arrogant Bastard Ale;3;30;7,2
460;Hansa Imported Dortmunder;8;95;4,8
459;Raison D'Etre;3;29;8
459;Fort;11;121;18
459;Lawnmower;3;26;4
459;Black & Blue;11;121;10
459;Red & White;5;67;10
459;Aprihop;11;121;7
1235;Tap Room No. 21 Amber Ale;3;33;5,7
741;Kirin Light;8;96;3,31
459;Chateau Jiahu;11;126;9,5
1248;Pipe Organ Pale Ale;3;26;4,9
1248;Millennium Trippel;5;61;9
1248;Celestial Gold;7;77;4,1
1248;Blast Furnace Oatmeal Stout;1;21;4,8
1248;Church Brew Oktoberfest;7;84;5,2
1248;Mad Brewer Maibock;7;91;7
1248;Heavenly Hefeweizen;4;50;4,5
1286;Scratch #12 2008;3;31;6,5
690;Jupiler;7;77;5,2
263;Trappist Westvleteren 12;5;62;11,2
263;Trappist Westvleteren Blonde;5;72;5,8
1013;Kate The Great Russian Imperial Stout;3;43;9,5
1260;Dark Lord Russian Imperial Stout;3;43;13
1244;Light Weight;3;37;4,33
1244;Donovan's Red;3;33;5,16
1244;Pappy's Porter;2;25;5,42
1244;Holy Cow IPA;3;31;5,16
1244;Alena;3;32;6,5
1244;Broken Spoke;3;26;5
1244;El Jefe;3;31;5,7
1244;Heady Topper;3;32;8
1244;Heathen;3;31;6,9
1244;Hellbrook;3;33;8
1244;Holy Moly;3;32;7,8
1244;Mortal Sin;3;31;6,66
1244;Piston Bitter;1;5;5
1244;Revitalization Rye;11;119;6,5
1244;Shut The Hell Up;1;10;3,3
296;St. Bernardus Witbier;5;67;5,5
169;Petite Orval;5;72;3,5
378;Chimay DorÃ©e;5;72;4,8
280;Achel Blond 5Â°;5;72;5
280;Achel Bruin 5Â°;3;29;5
280;Achel Blond 8Â°;5;61;8
280;Achel Bruin 8Â°;5;60;8
441;The Abyss;3;43;11
441;Green Lakes Organic Ale;3;33;5,2
441;Bachelor Bitter;1;3;5,4
441;Twilight Ale;3;26;5
441;Brocken Top Bock;7;90;6
430;Brugse Zot;5;72;6
430;Brugse Zot Double;5;72;7
1273;Tongerlo Dubbel Bruin;5;72;6
1273;Tongerlo Dubbel  Blond;5;72;6
1273;Tongerlo Tripple;5;61;8
1273;Tongerlo Christmas;5;72;6,5
433;Black Albert;3;43;13
353;MonkeyBoy Ale;11;116;8,2
826;Landshark Lager;8;96;4,7
857;Middle Ages Apricot Ale;11;121;4,5
857;Black Heart Stout;3;42;6,6
857;Druid Fluid;3;35;9,5
857;Highlander 80/-;1;15;5
857;Kilt Tilter;1;15;9
857;Old Marcus Ale;1;5;6,6
857;Middle Ages Raspberry Ale;11;121;4,6
857;Swallow Wit;5;67;4,8
857;Syracuse Pale Ale;3;26;5
857;Tenth Anniversery Ale;3;32;10
857;The Duke of Winship;1;15;6,5
857;Winter Wheat;11;116;6,3
857;Wizard's Winter Ale;11;141;6,8
144;Spring Fling;3;26;6
956;Gordon;3;32;8,7
956;Dale's Pale Ale;3;26;6,5
956;Old Chub;1;15;8
956;Ten Fidy;3;43;10
956;One Nut Brown Ale;3;38;5
848;White Ale;5;67;4,8
100;Big Porch Ale;3;33;5,8
967;Palm Speciale;3;33;5,2
960;Pilsener Lager;7;77;5,6
960;Arthur's Mild Ale;1;10;3,2
960;Old Fugget;3;35;11,8
960;Otto's Hefeweizen;4;50;7,1
960;Otto's Weizenbock;4;55;7,2
882;Dixie Crystal;5;61;10
954;Orange Blossom Pilsner;11;121;6,5
882;Road Trip Hard Cider;11;121;6,4
882;Wild Wacky Wit;5;67;4,8
882;Savannah Fest;7;91;4,9
882;Swamp Fox IPA;3;31;7
882;The Captains Porter;2;25;6
456;Dock Street Amber;3;33;6
853;Nut Brown Ale;3;38;5
853;Sunset Amber Lager;8;95;5
853;Peninsula Porter;2;25;5
853;Wheatland Wheat;3;26;5
853;Celis Raspberry;5;72;3,9
853;Celis Pale Bock;5;72;3,9
853;Celis Grand Cru;5;72;7,6
853;Big Mac;8;95;5
853;Bavarian Dark;3;38;4
853;Hamtramck;8;95;4
853;Superior Stout;3;42;5,2
660;Hite;8;95;4,5
951;OB Lager;8;95;4,4
428;Noblesse;3;37;6
1086;Russian River IPA;3;31;6,5
1086;Dead Leaf Green;1;4;5,68
1086;Lap Dance Pale Ale;3;26;5,55
1086;Parking Violation;3;26;5,6
1086;Beer Esteem;8;95;5,6
700;Vienna Red Lager;8;95;5
858;Mars - Belgian Imperial Red IPA;3;32;8,7
858;Earth - Belgian Style Chocolate Milk Stout;1;20;5
858;Mercury - Belgian Style Small Beer;5;72;6,5
858;Lust;5;66;11,5
858;Pride;5;65;6,5
858;Sloth;3;43;10,2
858;Wrath;5;72;8,2
858;Greed;5;64;5
858;Gluttony;3;32;10,5
61;King Lager;8;96;5,2
908;Existential;3;35;11,1
908;Pilgrim's Dole;3;35;10
908;Ichabod;3;35;5,2
908;Night Tripper;3;43;10,8
1219;Woody's Light;3;26;3,6
1219;Grateful Red;3;33;5
1219;Lost Sailor;3;31;7
1219;Sully's Irish Stout;3;42;4,2
1219;Pirate's Porter;3;29;5,3
1219;Marzen;8;95;5,7
1219;.38 Special Bitter;1;3;3,8
978;Pete's Wicked Wanderlust Cream Ale;11;113;5,6
609;Green Flash Imperial India Pale Ale;3;32;9
114;Buck Naked;8;96;3,2
114;Big Buck Beer;3;26;5,2
114;Raspberry Wheat;11;116;4,8
705;Apricot Wheat;11;116;4,9
705;Nut Brown;3;38;4,9
705;Cascazilla;3;33;7
705;Flower Power India Pale Ale;3;31;8
705;Partly Sunny;11;116;5
1243;Rye Squared;3;32;9,5
1173;Southern Tier Porter;2;25;5,2
1173;Southern Tier Tripel;5;61;9
1173;Old Man Winter Ale;4;57;8
1173;Southern Tier Harvest Ale;1;5;5,7
1173;Hop Sun;11;116;4,5
1173;Chautauqua Brew;3;33;4,9
708;Fireside Nut Brown;3;38;4,9
1173;Heavy Weizen Imperial Unfiltered Wheat Ale;4;50;8
1173;Big Red Imperial Red Ale;3;33;9,5
1173;Unearthly Imperial India Pale Ale;3;32;11
1173;Jahva Imperial Coffee Stout;3;43;12
1173;Pumking Imperial Pumpkin Ale;11;123;9
1173;Creme Brulee Imperial Milk Stout;1;20;10
1173;Choklat;3;43;11
1173;Imperial Cherry Saison;5;74;8
723;Weizen Bam BiÃ¨re;11;116;4,5
723;E.S. Bam;5;74;4,7
723;Bam Noire;5;74;4,3
723;Madrugada Obscura;3;42;8,1
723;Fuego del Otono;3;33;6,1
1243;Terrapin Monk's Revenge;5;72;9,8
878;Carling;8;95;4,1
56;Dirty Blond;11;116;4,5
56;Vanilla Java Porter;2;25;6
56;Voodoo Vator;7;92;9,5
56;Salvation;3;31;6
56;Rost;3;33;5
56;MAI-BOCK;7;90;7,5
463;Erik the Red;3;33;5
463;Nagelweiss;11;116;5,1
463;Final Absolution;5;72;8,5
463;Armageddon Grand Cru;5;72;11,6
463;Bronze Griffin;5;72;6,8
463;Dead Monk Abbey Ale;5;72;8
463;Broken Paddle;3;31;6
463;Crooked Door;3;33;5
463;Breath of the Dragon English Bitter;1;1;4,5
1149;Righteous Ale;11;119;7,2
44;Beach Bum Blonde Ale;3;37;5,4
751;Longboard Lager;8;95;5,5
397;Coopers Premium Lager;8;95;5
397;Coopers Sparkling Ale;1;1;5,8
397;Coopers Original Pale Ale;1;1;4,5
397;Coopers Mild Ale;1;10;3,5
397;Coopers Best Extra Stout;3;42;6,3
397;Coopers Premium Light;8;96;2,9
397;Birell;8;96;0,5
1286;Scratch #13 2008;7;84;4,9
1286;Scratch #14 2008;5;74;6,7
111;Christoffel Blond;3;37;6
853;Sebewaing Beer;3;26;5
853;Golden Pheasant;8;95;4
44;Budweiser American Ale;3;33;5,1
1031;Pyramid Hefe Weizen;4;50;5,2
1031;Pyramid Apricot Weizen;11;121;5,1
1031;Pyramid Amber Weizen;11;116;5,5
1031;Pyramid Thunderhead IPA;3;31;6,7
144;Hoptical Illusion;3;31;6,8
1000;Mamma Mia! Pizza Beer;11;126;4,6
858;The Viking Belgian-style Dark Strong Ale;5;66;12
858;Pluto - Belgian-style Golden Strong Ale;5;72;8,7
858;Oosik Amber Ale;3;33;5
858;Full Curl Scotch Ale;1;15;6
858;Mammoth Extra Stout;3;42;6
1149;Bengali Tiger;3;31;6,5
604;Ridgeline Amber;3;33;5,4
604;St. Bridget's Porter;2;25;5,9
604;Wild Raspberry Ale;11;121;5,6
604;Hades;5;65;7,3
609;Le Freak Belgian Style IPA;5;72;9
110;Tilburg's Dutch Brown Ale;5;72;5
259;Saison De Brooklyn;5;74;6,8
1204;Stone Cali-Belgique;5;72;6,9
1383;Yards Brawler;1;1;4,3
1383;Yards Philadelphia Pale Ale;3;26;4,6
1383;Yards Extra Special Ale;3;33;6
1383;Yards India Pale Ale;3;31;7
1383;Yards Love Stout;3;42;4,5
905;Ranger India Pale Ale;3;31;6,5
1383;Poor Richard's Tavern Spruce Ale;11;126;5
634;UFO Raspberry Hefeweizen;11;121;4,8
634;Harpoon Brown Session Ale;3;38;4,3
1142;Glissade Golden Bock;7;91;6,4
634;Harpoon Munich Dark;3;38;5,5
976;Shouboushi Ginger Pilsner;7;77;5,1
976;Halligan IPA;3;31;5,1
976;Bagpiper's Scottish Ale;1;15;9
976;Engine 5;3;33;5
976;Pozharnik;3;43;8,1
976;Feuerwehrmann Schwarzbier;7;86;5
1009;High Tide IPA;3;31;6,5
1072;Double Dead Guy Ale;7;92;9
10;Abita Purple Haze;11;116;4,75
459;Punkin Ale;11;123;7
1142;Torpedo Extra IPA;3;31;7,2
520;Foggy Goggle Belgian White;5;67;5,3
1142;Sierra Nevada Imperial Stout;3;43;10,5
44;Jack's Pumpkin Spice Ale;11;123;5,5
44;Sun Dog Amber Wheat;11;116;5,3
1173;Oat Imperial Oatmeal Stout;3;43;12,5
1301;Headless Man Amber Alt;4;57;5
1301;Rocky's Revenge;3;38;6
1301;Fargo Brothers Hefeweizen;4;50;5,25
1301;Gemuetlichkeit Oktoberfest;7;84;5,5
858;Saturn - Belgian-style Fresh Hop IPA;5;72;8
609;Hop Hed Red Ale;3;33;6
686;Nectar IPA;3;31;6,8
476;Ugly American;5;61;7,8
476;East End Witte;5;67;4,5
476;Big Hop IPA;3;31;5,8
314;Wet Hop Requiem IPA;3;31;5,2
1038;Blonde Lager;8;95;4,5
1038;Rahr's Red;3;33;4,5
1038;Buffalo Butt;3;33;4,5
1038;Ugly Pug;7;86;4,5
1038;Stormcould IPA;3;31;6
1038;Rahr's Bucking Bock;7;91;8
1038;Rahr's Summertime Wheat;4;50;5,5
1038;Rahr's Oktoberfest;7;84;5,5
1038;Rahr's Winter Warmer;11;141;9
1038;Bourbon Barrel Aged Winter Warmer;11;141;9,5
1251;Avant Garde;5;74;7
1251;Lost and Found Abbey Ale;5;72;7,5
1251;Red Barn Ale;5;74;6,7
1251;Judgement Day;5;62;10,5
1251;Devotion;5;64;6,25
1251;Serpents Stout;3;43;10,5
259;Oktoberfest;8;95;5,5
424;Daas Organic Blond;5;72;6,5
424;Daas Organic Witte;5;67;5
259;Local 1;5;65;9
923;NÃ¸gne Ã˜ Wit;5;67;4,5
923;NÃ¸gne Ã˜ Bitter;1;3;4,5
923;Havre Stout;1;21;4,5
923;NÃ¸gne Ã˜ Saison;5;74;6,5
923;NÃ¸gne Ã˜ Amber Ale;3;33;6
923;NÃ¸gne Ã˜ Imperial Brown Ale;3;38;7,5
923;NÃ¸gne Ã˜ India Pale Ale;3;31;6,5
923;NÃ¸gne Ã˜ #100;3;35;10
960;Slab Cabin IPA;3;31;5
1337;Warsteiner Premium Oktoberfest;7;84;5,9
1179;Shiner Bohemian Black Lager;8;95;4,9
960;Jolly Roger Imperial Stout;3;43;9
1286;Scratch #15 2008;1;21;6
1142;Chico Estate Harvest Ale;3;31;6,7
1142;Southern Hemisphere Harvest Fresh Hop  Ale;3;26;6,7
1093;Pays du Soleil;5;72;8
1352;Alpha;5;64;6,2
1352;Bravo;11;116;6,5
1125;Sea Dog Apricot Wheat;11;121;3,5
1125;Sea Dog Blue Paw Wheat;11;121;3,5
1031;Pyramid Broken Rake;3;33;6,1
833;Marzoni's Amber Lager;3;33;6,1
833;Locke Mountain Light;8;96;3,7
833;Highway 22 Wheat;11;116;4,7
833;Avalanche IPA;3;31;6,9
833;Patchway Pale Ale;3;26;5,5
833;Stone Mason Stout;3;42;6,1
1061;Shepard's Crook Scotish Ale;1;15;5,1
1061;LeRoy's Brown Ale;3;38;5,3
1061;Melting Pot Pale Ale;3;26;5,5
1061;Old Wylie's IPA;3;31;6,2
1348;Wells Bombardier English Bitter;1;4;5,2
82;Baron Pilsner;7;77;4,7
82;Baron Schwarzbier;7;86;4,9
82;Baron Helles Bock;7;91;6,4
1191;HofbrÃ¤u Oktoberfestbier;7;84;6,3
919;Red Seal Ale;3;33;5,5
858;Venus - Belgian-style Quadrupel;5;62;16
858;Imperial Chocolate Pumpkin Porter;11;123;7,8
858;Obliteration IV;3;32;8,7
157;Samuel Adams Blackberry Witbier;5;67;5,5
1136;Pumpkinhead Ale;11;123;4,5
1221;Darkness;3;43;10,3
1136;Pugsley's Signature Series Imperial Porter;2;25;7,1
1136;Pugsley's Signature Series Barley Wine Style Ale;3;35;8,5
1379;B3K Schwarzbier;7;86;5,3
1379;Wixa Weiss;11;116;4,8
1379;Two Guns Pilsner;7;77;5
1379;Sagebrush Stout;3;42;6,1
531;Angry Planet Pale Ale;3;26;6,1
531;Flat Earth Belgian-style Pale Ale;5;64;5,2
44;Michelob Dunkel Weisse;3;29;5,5
68;Calico Amber Ale;3;33;5
68;Black Marlin Porter;2;25;6
68;Wahoo Wheat Beer;5;67;4
954;Orange Blossom Pilsner Â²;11;121;11
1352;Delta Ale;11;126;7,8
796;Little Creatures Pilsner;7;77;4,6
1287;Phuket Lager;8;95;5
881;Monteith's Summer Ale;11;126;5
881;Monteith's Celtic Beer;2;22;4,4
1113;Scharer's Lager;8;95;5
506;Epic Pale Ale;3;26;5,4
1182;Seven Gates Pale Ale;3;26;5,6
1182;Two Front Teeth Holiday Ale;5;74;9,4
999;Baltika 6 Porter;2;25;7
1087;Estrella Damm;8;95;4,6
1181;Sprecher Pub Ale;3;38;4,5
1181;Sprecher Irish Stout;3;42;5,73
1286;Scratch #16 2008;11;141;6,3
1170;Altbier;4;57;5,1
1160;Smuttynose Winter Ale;5;60;4,8
1160;Shoals Pale Ale;3;26;4,7
1160;Old Brown Dog Ale;3;38;5,9
1160;Smuttynose Finestkind IPA;3;31;5,6
1160;Robust Porter;2;25;5,4
858;Uranus - 100% Brettanomyces Golden Ale;5;72;7,2
62;Ale To The Chief;3;32;8,75
1081;White Horse Hefeweizen;4;50;4,7
1081;"Lovitz Lager \Watermelon Lager\""""";8;95;4,5
1081;Truly Honest Ale;3;33;6
1081;Ichabod's Midnight Ride;11;123;6
1081;Daddy Fat Sacs Imperial IPA;3;32;7,5
94;Late Harvest Fest Lager;7;84;6,2
39;Liberty Ale;3;26;6
1348;Young's Winter Warmer;11;141;5,2
428;embrasse;5;66;9
1173;Oak Aged Unearthly Imperial Pale Ale;3;32;11
765;Hop Stoopid;3;32;8,2
459;Zwaanend,ale;11;119;8
892;Moylans Hopsickle Imperial Ale;3;32;9,2
1149;Hop Obama;3;33;5,2
1286;Scratch #17 2009;7;77;5,6
1286;Scratch #18 2009;11;119;7,3
1337;Konig Ludwig Weissbier;4;50;5,5
604;Espresso Oak Aged Yeti;3;43;9,5
520;Trifecta Belgian Style Tripel;5;61;8,1
